,LotArea,OverallQual,OverallCond,TotalBsmtSF,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,AboveMedianPrice
0,0.03341980415527355,0.6666666666666665,0.5,0.14009819967266776,0.6666666666666666,0.5,0.375,0.5,0.0,1.0
1,0.03879501741101685,0.5555555555555556,0.875,0.2065466448445172,0.6666666666666666,0.0,0.375,0.33333333333333337,0.3333333333333333,1.0
2,0.04650727990838767,0.6666666666666665,0.5,0.15057283142389527,0.6666666666666666,0.5,0.375,0.33333333333333337,0.3333333333333333,1.0
3,0.0385613124868541,0.6666666666666665,0.5,0.12373158756137481,0.3333333333333333,0.0,0.375,0.41666666666666663,0.3333333333333333,0.0
4,0.06057631634298535,0.7777777777777777,0.5,0.18739770867430444,0.6666666666666666,0.5,0.5,0.5833333333333334,0.3333333333333333,1.0
5,0.05989857206291336,0.4444444444444445,0.5,0.13027823240589198,0.3333333333333333,0.5,0.125,0.24999999999999997,0.0,0.0
6,0.04105728107691229,0.7777777777777777,0.5,0.27594108019639935,0.6666666666666666,0.0,0.375,0.41666666666666663,0.3333333333333333,1.0
7,0.04245016242492229,0.6666666666666665,0.625,0.1811783960720131,0.6666666666666666,0.5,0.375,0.41666666666666663,0.6666666666666666,1.0
8,0.022529154689289302,0.6666666666666665,0.5,0.155810147299509,0.6666666666666666,0.0,0.25,0.5,0.6666666666666666,0.0
9,0.028605482717520857,0.4444444444444445,0.625,0.16219312602291328,0.3333333333333333,0.0,0.25,0.24999999999999997,0.6666666666666666,0.0
10,0.046273574984224915,0.4444444444444445,0.5,0.17021276595744683,0.3333333333333333,0.0,0.375,0.24999999999999997,0.0,0.0
11,0.049657622286101565,0.8888888888888888,0.5,0.19230769230769232,1.0,0.0,0.5,0.75,0.6666666666666666,1.0
12,0.05453738110261983,0.4444444444444445,0.625,0.14926350245499184,0.3333333333333333,0.0,0.25,0.16666666666666666,0.0,0.0
13,0.043712169015401155,0.6666666666666665,0.5,0.24451718494271688,0.6666666666666666,0.0,0.375,0.41666666666666663,0.3333333333333333,1.0
14,0.044964827408913506,0.5555555555555556,0.5,0.20507364975450085,0.3333333333333333,0.5,0.25,0.24999999999999997,0.3333333333333333,0.0
15,0.022529154689289302,0.6666666666666665,0.875,0.13617021276595745,0.3333333333333333,0.0,0.25,0.24999999999999997,0.0,0.0
16,0.04646521302203837,0.5555555555555556,0.75,0.16432078559738136,0.3333333333333333,0.0,0.25,0.24999999999999997,0.3333333333333333,0.0
17,0.04436186870457361,0.3333333333333333,0.5,0.0,0.6666666666666666,0.0,0.25,0.33333333333333337,0.0,0.0
18,0.057935450699946246,0.4444444444444445,0.5,0.1823240589198036,0.3333333333333333,0.5,0.375,0.33333333333333337,0.0,0.0
19,0.02925985650517656,0.4444444444444445,0.625,0.1684124386252046,0.3333333333333333,0.0,0.375,0.33333333333333337,0.0,0.0
20,0.06036598191123887,0.7777777777777777,0.5,0.18952536824877253,1.0,0.5,0.5,0.5833333333333334,0.3333333333333333,1.0
21,0.028741031573535254,0.6666666666666665,0.75,0.10425531914893618,0.3333333333333333,0.0,0.375,0.33333333333333337,0.3333333333333333,0.0
22,0.03945873939563906,0.7777777777777777,0.5,0.29083469721767596,0.6666666666666666,0.0,0.375,0.41666666666666663,0.3333333333333333,1.0
23,0.013667063965037744,0.4444444444444445,0.75,0.17021276595744683,0.3333333333333333,0.0,0.375,0.33333333333333337,0.3333333333333333,0.0
24,0.03246628806468952,0.4444444444444445,0.875,0.17348608837970542,0.3333333333333333,0.0,0.375,0.33333333333333337,0.3333333333333333,0.0
25,0.06043609338848769,0.7777777777777777,0.5,0.2563011456628478,0.6666666666666666,0.0,0.375,0.41666666666666663,0.3333333333333333,1.0
26,0.027577181051204748,0.4444444444444445,0.75,0.14729950900163669,0.3333333333333333,0.0,0.375,0.24999999999999997,0.0,0.0
27,0.04757297436256982,0.7777777777777777,0.5,0.2788870703764321,0.6666666666666666,0.0,0.375,0.41666666666666663,0.3333333333333333,1.0
28,0.070209633316974,0.4444444444444445,0.625,0.24288052373158758,0.3333333333333333,0.0,0.25,0.33333333333333337,0.6666666666666666,1.0
29,0.02348267077987333,0.3333333333333333,0.625,0.08510638297872342,0.3333333333333333,0.0,0.125,0.16666666666666666,0.0,0.0
30,0.0336535090794363,0.3333333333333333,0.375,0.10621931260229134,0.3333333333333333,0.0,0.375,0.33333333333333337,0.0,0.0
31,0.03385916941269952,0.4444444444444445,0.625,0.2009819967266776,0.3333333333333333,0.5,0.375,0.33333333333333337,0.0,0.0
32,0.045567786113253406,0.7777777777777777,0.5,0.20196399345335517,0.6666666666666666,0.0,0.375,0.41666666666666663,0.0,1.0
33,0.043244759167075646,0.4444444444444445,0.5,0.22880523731587563,0.3333333333333333,0.5,0.5,0.33333333333333337,0.3333333333333333,1.0
34,0.028105354179812567,0.8888888888888888,0.5,0.25548281505728315,0.6666666666666666,0.0,0.25,0.33333333333333337,0.3333333333333333,1.0
35,0.0566407254200846,0.7777777777777777,0.5,0.1828150572831424,1.0,0.5,0.5,0.5833333333333334,0.3333333333333333,1.0
36,0.04467970740143495,0.4444444444444445,0.5,0.17954173486088382,0.3333333333333333,0.5,0.375,0.33333333333333337,0.0,0.0
37,0.033803080230900465,0.4444444444444445,0.625,0.21227495908346974,0.3333333333333333,0.0,0.375,0.24999999999999997,0.3333333333333333,0.0
38,0.030951880156114886,0.4444444444444445,0.75,0.17299509001636662,0.3333333333333333,0.0,0.375,0.24999999999999997,0.0,0.0
39,0.022155226810628897,0.3333333333333333,0.5,0.0,0.6666666666666666,0.0,0.25,0.33333333333333337,0.0,0.0
40,0.0343920166397906,0.5555555555555556,0.5,0.17806873977086746,0.6666666666666666,0.0,0.375,0.33333333333333337,0.3333333333333333,0.0
41,0.07293930683119493,0.4444444444444445,0.625,0.220949263502455,0.3333333333333333,0.5,0.25,0.24999999999999997,0.6666666666666666,1.0
42,0.036831896048049734,0.4444444444444445,0.75,0.1374795417348609,0.3333333333333333,0.0,0.25,0.24999999999999997,0.0,0.0
43,0.03692537801771483,0.4444444444444445,0.625,0.153518821603928,0.3333333333333333,0.0,0.375,0.24999999999999997,0.0,0.0
44,0.031059384421229755,0.4444444444444445,0.625,0.18821603927986907,0.3333333333333333,0.0,0.375,0.33333333333333337,0.0,0.0
45,0.029717918156535558,0.8888888888888888,0.5,0.28674304418985275,0.6666666666666666,0.0,0.25,0.33333333333333337,0.3333333333333333,1.0
46,0.05385496272406459,0.6666666666666665,0.5,0.2346972176759411,0.3333333333333333,0.5,0.125,0.33333333333333337,0.3333333333333333,1.0
47,0.04578746874196639,0.7777777777777777,0.5,0.2710310965630115,0.6666666666666666,0.0,0.375,0.41666666666666663,0.0,1.0
48,0.014751454813152914,0.3333333333333333,0.5,0.12045826513911621,0.6666666666666666,0.0,0.25,0.5,0.0,0.0
49,0.03011054242912898,0.4444444444444445,0.75,0.1563011456628478,0.3333333333333333,0.0,0.375,0.33333333333333337,0.0,0.0
50,0.05874874383603262,0.5555555555555556,0.625,0.12995090016366614,0.6666666666666666,0.0,0.375,0.33333333333333337,0.0,1.0
51,0.02309004650727991,0.5555555555555556,0.625,0.1335515548281506,0.3333333333333333,0.0,0.375,0.33333333333333337,0.3333333333333333,0.0
52,0.03352263432190516,0.4444444444444445,0.5,0.1335515548281506,0.3333333333333333,0.0,0.25,0.24999999999999997,0.0,0.0
53,0.22889527682348268,0.8888888888888888,0.5,0.3014729950900164,0.0,0.5,0.0,0.24999999999999997,0.3333333333333333,1.0
54,0.027268690551309913,0.4444444444444445,0.5,0.06284779050736498,0.3333333333333333,0.0,0.375,0.33333333333333337,0.3333333333333333,0.0
55,0.0414826240388885,0.5555555555555556,0.5,0.23322422258592473,0.6666666666666666,0.0,0.375,0.41666666666666663,0.3333333333333333,1.0
56,0.0062866624599780315,0.7777777777777777,0.5,0.15875613747954176,0.6666666666666666,0.5,0.375,0.41666666666666663,0.0,1.0
57,0.04835354880927341,0.6666666666666665,0.5,0.1407528641571195,0.6666666666666666,0.5,0.375,0.41666666666666663,0.0,1.0
58,0.05787468741966393,1.0,0.5,0.23076923076923078,1.0,0.5,0.375,0.6666666666666666,0.3333333333333333,1.0
59,0.027577181051204748,0.4444444444444445,0.75,0.12765957446808512,0.3333333333333333,0.0,0.25,0.16666666666666666,0.0,0.0
60,0.05502348734487835,0.5555555555555556,0.5,0.18952536824877253,0.3333333333333333,0.5,0.375,0.24999999999999997,0.0,0.0
61,0.027577181051204748,0.4444444444444445,0.75,0.08674304418985271,0.3333333333333333,0.0,0.375,0.33333333333333337,0.0,0.0
62,0.024034214400897425,0.7777777777777777,0.5,0.2242225859247136,0.6666666666666666,0.0,0.25,0.33333333333333337,0.3333333333333333,1.0
63,0.042066886349295375,0.6666666666666665,0.625,0.09427168576104747,0.6666666666666666,0.0,0.375,0.5833333333333334,0.0,0.0
64,0.03774334525228446,0.6666666666666665,0.5,0.17299509001636662,0.6666666666666666,0.5,0.375,0.5,0.0,1.0
65,0.038752950524667554,0.7777777777777777,0.5,0.18707037643207858,0.6666666666666666,0.5,0.5,0.5833333333333334,0.3333333333333333,1.0
66,0.08693823178854379,0.6666666666666665,0.5,0.318657937806874,0.6666666666666666,0.0,0.375,0.41666666666666663,0.3333333333333333,1.0
67,0.04377293229568347,0.6666666666666665,0.5,0.23780687397708677,0.6666666666666666,0.0,0.375,0.41666666666666663,0.0,1.0
68,0.015461917782607679,0.3333333333333333,0.625,0.12225859247135844,0.3333333333333333,0.0,0.25,0.16666666666666666,0.0,0.0
69,0.06680688962116432,0.6666666666666665,0.375,0.21342062193126024,0.6666666666666666,0.0,0.375,0.41666666666666663,0.3333333333333333,1.0
70,0.05772979036668303,0.6666666666666665,0.625,0.3638297872340426,0.6666666666666666,0.0,0.375,0.5,0.6666666666666666,1.0
71,0.02944214634602351,0.3333333333333333,0.625,0.13829787234042554,0.3333333333333333,0.0,0.25,0.16666666666666666,0.0,0.0
72,0.041323704690457826,0.6666666666666665,0.5,0.13617021276595745,0.6666666666666666,0.5,0.375,0.41666666666666663,0.3333333333333333,1.0
73,0.04159947650096987,0.4444444444444445,0.75,0.1777414075286416,0.3333333333333333,0.0,0.375,0.33333333333333337,0.0,0.0
74,0.02098670218981514,0.2222222222222222,0.625,0.1374795417348609,0.6666666666666666,0.0,0.375,0.5,0.0,0.0
75,0.0013835331510434921,0.3333333333333333,0.5,0.07561374795417349,0.3333333333333333,0.0,0.25,0.24999999999999997,0.0,0.0
76,0.03353665661735493,0.3333333333333333,0.75,0.155810147299509,0.3333333333333333,0.0,0.25,0.16666666666666666,0.0,0.0
77,0.03428451237467573,0.4444444444444445,0.5,0.10998363338788872,0.3333333333333333,0.0,0.25,0.33333333333333337,0.0,0.0
78,0.04430110542429129,0.3333333333333333,0.5,0.2893617021276596,0.6666666666666666,0.0,0.5,0.5,0.0,0.0
79,0.042721260136951086,0.4444444444444445,0.625,0.07201309328968904,0.3333333333333333,0.5,0.25,0.24999999999999997,0.0,0.0
80,0.054686952254083994,0.5555555555555556,0.625,0.14664484451718496,0.6666666666666666,0.5,0.5,0.5,0.3333333333333333,1.0
81,0.014957115146416133,0.5555555555555556,0.5,0.20245499181669396,0.6666666666666666,0.0,0.25,0.24999999999999997,0.0,0.0
82,0.0416275210918694,0.7777777777777777,0.5,0.255810147299509,0.6666666666666666,0.0,0.375,0.33333333333333337,0.3333333333333333,1.0
83,0.03548575568487228,0.4444444444444445,0.5,0.17430441898527008,0.3333333333333333,0.5,0.375,0.33333333333333337,0.0,0.0
84,0.03379373203393395,0.6666666666666665,0.5,0.06284779050736498,0.6666666666666666,0.5,0.375,0.41666666666666663,0.3333333333333333,1.0
85,0.06898501951436117,0.7777777777777777,0.5,0.21080196399345338,0.6666666666666666,0.5,0.5,0.5833333333333334,0.3333333333333333,1.0
86,0.04959685900581925,0.5555555555555556,0.5,0.11194762684124387,0.6666666666666666,0.5,0.375,0.33333333333333337,0.3333333333333333,1.0
87,0.012391035079109117,0.5555555555555556,0.5,0.10016366612111294,0.6666666666666666,0.5,0.25,0.16666666666666666,0.0,1.0
88,0.03351328612493865,0.2222222222222222,0.125,0.16579378068739772,0.3333333333333333,0.0,0.25,0.33333333333333337,0.0,0.0
89,0.03164364673163663,0.3333333333333333,0.5,0.16202945990180034,0.3333333333333333,0.0,0.375,0.24999999999999997,0.0,0.0
90,0.027577181051204748,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,0.25,0.16666666666666666,0.0,0.0
91,0.0336535090794363,0.4444444444444445,0.25,0.2021276595744681,0.3333333333333333,0.0,0.25,0.33333333333333337,0.0,0.0
92,0.05636962770805581,0.4444444444444445,0.75,0.14337152209492637,0.3333333333333333,0.0,0.25,0.24999999999999997,0.0,1.0
93,0.027577181051204748,0.5555555555555556,0.625,0.19869067103109658,0.6666666666666666,0.0,0.5,0.5833333333333334,0.3333333333333333,0.0
94,0.03756572950992077,0.5555555555555556,0.5,0.13486088379705402,0.6666666666666666,0.5,0.375,0.41666666666666663,0.0,1.0
95,0.03956624366075393,0.5555555555555556,0.875,0.11129296235679215,0.6666666666666666,0.5,0.375,0.33333333333333337,0.3333333333333333,1.0
96,0.0418986188038982,0.6666666666666665,0.5,0.2599018003273323,0.6666666666666666,0.0,0.375,0.33333333333333337,0.0,1.0
97,0.04496950150739676,0.3333333333333333,0.5,0.15711947626841244,0.3333333333333333,0.0,0.375,0.33333333333333337,0.0,0.0
98,0.04358596835635327,0.4444444444444445,0.5,0.07495908346972177,0.3333333333333333,0.0,0.25,0.24999999999999997,0.0,0.0
99,0.03748626983570544,0.3333333333333333,0.5,0.15548281505728315,0.3333333333333333,0.5,0.375,0.33333333333333337,0.0,0.0
100,0.04348313818972165,0.5555555555555556,0.75,0.26350245499181674,0.6666666666666666,0.0,0.375,0.33333333333333337,0.6666666666666666,1.0
101,0.03695342260861436,0.5555555555555556,0.5,0.12127659574468086,0.6666666666666666,0.5,0.375,0.41666666666666663,0.3333333333333333,1.0
102,0.02672649512725233,0.4444444444444445,0.5,0.0,0.6666666666666666,0.0,0.5,0.5,0.0,0.0
103,0.04254364439458739,0.6666666666666665,0.5,0.20065466448445174,0.6666666666666666,0.0,0.375,0.33333333333333337,0.0,1.0
104,0.03018532800486106,0.6666666666666665,0.375,0.17021276595744683,0.3333333333333333,0.5,0.5,0.41666666666666663,0.6666666666666666,1.0
105,0.03774334525228446,0.7777777777777777,0.5,0.17234042553191492,0.6666666666666666,0.5,0.375,0.5833333333333334,0.3333333333333333,1.0
106,0.0444039355909229,0.3333333333333333,0.75,0.1049099836333879,0.3333333333333333,0.0,0.25,0.33333333333333337,0.0,0.0
107,0.0219682628712987,0.4444444444444445,0.5,0.12913256955810148,0.3333333333333333,0.0,0.25,0.24999999999999997,0.0,0.0
108,0.0336535090794363,0.4444444444444445,0.75,0.1297872340425532,0.6666666666666666,0.0,0.375,0.41666666666666663,0.0,0.0
109,0.048849003248498446,0.5555555555555556,0.625,0.30180032733224227,0.6666666666666666,0.0,0.375,0.41666666666666663,0.3333333333333333,1.0
110,0.03844446002477272,0.5555555555555556,0.375,0.16268412438625207,0.6666666666666666,0.0,0.5,0.41666666666666663,0.0,0.0
111,0.03014793521699502,0.6666666666666665,0.5,0.06284779050736498,0.6666666666666666,0.5,0.375,0.41666666666666663,0.3333333333333333,1.0
112,0.040501063357404936,0.6666666666666665,0.5,0.20687397708674307,0.6666666666666666,0.5,0.5,0.6666666666666666,0.3333333333333333,1.0
113,0.09207974012012432,0.5555555555555556,0.5,0.29607201309328973,0.6666666666666666,0.0,0.375,0.41666666666666663,0.6666666666666666,1.0
114,0.027852952861716795,0.5555555555555556,0.875,0.16824877250409168,0.6666666666666666,0.5,0.375,0.5833333333333334,0.3333333333333333,1.0
115,0.009021010072682231,0.5555555555555556,0.5,0.1193126022913257,0.6666666666666666,0.5,0.25,0.24999999999999997,0.3333333333333333,1.0
116,0.04821799995325901,0.4444444444444445,0.5,0.17872340425531916,0.3333333333333333,0.0,0.375,0.33333333333333337,0.3333333333333333,0.0
117,0.03382177662483348,0.4444444444444445,0.5,0.18412438625204583,0.3333333333333333,0.5,0.25,0.24999999999999997,0.0,0.0
118,0.051770314800532846,0.6666666666666665,0.5,0.27381342062193126,1.0,0.0,0.625,0.75,0.6666666666666666,1.0
119,0.03347121923858935,0.5555555555555556,0.5,0.11914893617021277,0.6666666666666666,0.5,0.375,0.5,0.3333333333333333,1.0
120,0.09419710673303885,0.5555555555555556,0.5,0.153518821603928,0.3333333333333333,0.0,0.125,0.16666666666666666,0.6666666666666666,1.0
121,0.022248708780294,0.3333333333333333,0.5,0.1198036006546645,0.3333333333333333,0.0,0.375,0.16666666666666666,0.0,0.0
122,0.038159340017294166,0.5555555555555556,0.75,0.176759410801964,0.3333333333333333,0.0,0.375,0.24999999999999997,0.0,0.0
123,0.030811657201617236,0.5555555555555556,0.5,0.19623567921440263,0.6666666666666666,0.0,0.25,0.24999999999999997,0.0,0.0
124,0.07358433242188411,0.5555555555555556,0.5,0.22291325695581016,0.6666666666666666,0.0,0.375,0.41666666666666663,0.3333333333333333,1.0
125,0.025614059688237628,0.5555555555555556,0.875,0.08510638297872342,0.3333333333333333,0.0,0.25,0.24999999999999997,0.0,0.0
126,0.016957629297249293,0.5555555555555556,0.5,0.17643207855973814,0.6666666666666666,0.0,0.25,0.24999999999999997,0.3333333333333333,0.0
127,0.01443361611629157,0.4444444444444445,0.75,0.10998363338788872,0.3333333333333333,0.0,0.375,0.24999999999999997,0.3333333333333333,0.0
128,0.02940007945967421,0.5555555555555556,0.5,0.10801963993453356,0.3333333333333333,0.5,0.375,0.33333333333333337,0.3333333333333333,0.0
129,0.035864357662015935,0.4444444444444445,0.75,0.16497545008183306,0.3333333333333333,0.5,0.375,0.33333333333333337,0.0,0.0
130,0.06029587043399005,0.6666666666666665,0.625,0.15122749590834697,0.6666666666666666,0.5,0.5,0.5,0.6666666666666666,1.0
131,0.05105985183107808,0.5555555555555556,0.5,0.1623567921440262,0.6666666666666666,0.5,0.375,0.41666666666666663,0.3333333333333333,1.0
132,0.028455911566056695,0.4444444444444445,0.625,0.1739770867430442,0.3333333333333333,0.0,0.375,0.41666666666666663,0.0,0.0
133,0.025955268877515245,0.7777777777777777,0.5,0.20736497545008184,0.6666666666666666,0.0,0.25,0.33333333333333337,0.0,1.0
134,0.0422304797962093,0.4444444444444445,0.625,0.2391162029459902,0.6666666666666666,0.5,0.375,0.41666666666666663,0.3333333333333333,1.0
135,0.042534296197620884,0.6666666666666665,0.625,0.21342062193126024,0.6666666666666666,0.0,0.375,0.41666666666666663,0.3333333333333333,1.0
136,0.042323961765874406,0.4444444444444445,0.5,0.19869067103109658,0.6666666666666666,0.0,0.375,0.24999999999999997,0.3333333333333333,0.0
137,0.04566594218140176,0.6666666666666665,0.5,0.3121112929623568,1.0,0.0,0.625,0.5833333333333334,0.0,1.0
138,0.036299048820958656,0.7777777777777777,0.5,0.16432078559738136,0.6666666666666666,0.5,0.375,0.41666666666666663,0.6666666666666666,1.0
139,0.06602631517446073,0.5555555555555556,0.5,0.1518821603927987,0.6666666666666666,0.5,0.375,0.41666666666666663,0.0,1.0
140,0.043001706045946386,0.3333333333333333,0.5,0.14140752864157122,0.3333333333333333,0.0,0.375,0.24999999999999997,0.3333333333333333,0.0
141,0.04835354880927341,0.6666666666666665,0.5,0.28379705400981997,0.6666666666666666,0.0,0.375,0.41666666666666663,0.0,1.0
142,0.0337469910491014,0.4444444444444445,0.375,0.14893617021276598,0.6666666666666666,0.0,0.5,0.33333333333333337,0.0,1.0
143,0.0422304797962093,0.6666666666666665,0.5,0.24386252045826515,0.6666666666666666,0.0,0.375,0.33333333333333337,0.0,1.0
144,0.03645796816938933,0.4444444444444445,0.5,0.28281505728314243,0.6666666666666666,0.0,0.75,0.6666666666666666,0.0,0.0
145,0.0057117483465376605,0.5555555555555556,0.5,0.15875613747954176,0.6666666666666666,0.0,0.375,0.41666666666666663,0.0,0.0
146,0.022529154689289302,0.4444444444444445,0.75,0.1170212765957447,0.3333333333333333,0.0,0.25,0.24999999999999997,0.0,0.0
147,0.03835097805510762,0.6666666666666665,0.5,0.1446808510638298,0.6666666666666666,0.5,0.375,0.5,0.3333333333333333,1.0
148,0.02897941059618126,0.6666666666666665,0.5,0.176759410801964,0.3333333333333333,0.0,0.375,0.33333333333333337,0.0,0.0
149,0.02309004650727991,0.4444444444444445,0.375,0.14664484451718496,0.3333333333333333,0.0,0.375,0.41666666666666663,0.0,0.0
150,0.04232863586435766,0.4444444444444445,0.625,0.15859247135842883,0.3333333333333333,0.5,0.375,0.24999999999999997,0.0,0.0
151,0.05885157400266423,0.7777777777777777,0.5,0.27986906710310966,0.6666666666666666,0.0,0.25,0.33333333333333337,0.3333333333333333,1.0
152,0.06311435181939284,0.5555555555555556,0.5,0.13502454991816695,0.6666666666666666,0.5,0.5,0.5,0.3333333333333333,1.0
153,0.05702400149571151,0.5555555555555556,0.75,0.2621931260229133,0.3333333333333333,0.0,0.125,0.16666666666666666,0.3333333333333333,1.0
154,0.04692794877188062,0.5555555555555556,0.5,0.19639934533551556,0.3333333333333333,0.0,0.5,0.41666666666666663,0.0,0.0
155,0.03879501741101685,0.5555555555555556,0.5,0.09361702127659575,0.3333333333333333,0.0,0.25,0.24999999999999997,0.0,0.0
156,0.027577181051204748,0.4444444444444445,0.75,0.0,0.3333333333333333,0.0,0.25,0.24999999999999997,0.0,0.0
157,0.050026876066278717,0.7777777777777777,0.5,0.12667757774140753,0.6666666666666666,0.5,0.5,0.5,0.3333333333333333,1.0
158,0.05259295613358573,0.6666666666666665,0.5,0.16219312602291328,0.6666666666666666,0.5,0.375,0.5,0.3333333333333333,1.0
159,0.08449835238028464,0.6666666666666665,0.5,0.22782324058919806,0.6666666666666666,0.5,0.5,0.5833333333333334,0.3333333333333333,1.0
160,0.04589964710556451,0.5555555555555556,0.625,0.2016366612111293,0.6666666666666666,0.0,0.375,0.33333333333333337,0.0,0.0
161,0.05790273201056346,0.8888888888888888,0.5,0.2572831423895254,0.6666666666666666,0.5,0.375,0.6666666666666666,0.6666666666666666,1.0
162,0.050863539694781364,0.6666666666666665,0.5,0.25220949263502457,0.6666666666666666,0.0,0.375,0.41666666666666663,0.3333333333333333,1.0
163,0.019631213629671178,0.3333333333333333,0.625,0.14435351882160394,0.3333333333333333,0.0,0.125,0.16666666666666666,0.0,0.0
164,0.019163803781345672,0.5555555555555556,0.75,0.18805237315875614,0.6666666666666666,0.0,0.375,0.24999999999999997,0.0,0.0
165,0.0411601112435439,0.4444444444444445,0.75,0.10540098199672669,0.6666666666666666,0.0,0.5,0.33333333333333337,0.0,0.0
166,0.04397391853046344,0.4444444444444445,0.5,0.26464811783960723,0.3333333333333333,0.0,0.25,0.41666666666666663,1.0,1.0
167,0.0432915001519082,0.7777777777777777,0.5,0.2589198036006547,0.3333333333333333,0.5,0.375,0.5,0.3333333333333333,1.0
168,0.03245693986772301,0.6666666666666665,0.5,0.1374795417348609,0.6666666666666666,0.5,0.375,0.41666666666666663,0.3333333333333333,1.0
169,0.07183621958914674,0.7777777777777777,0.625,0.27594108019639935,0.6666666666666666,0.5,0.25,0.33333333333333337,0.3333333333333333,1.0
170,0.05168618102783425,0.4444444444444445,0.625,0.11783960720130934,0.3333333333333333,0.5,0.25,0.41666666666666663,0.0,0.0
171,0.14241978078478112,0.5555555555555556,0.5,0.176759410801964,0.3333333333333333,0.0,0.375,0.41666666666666663,0.6666666666666666,1.0
172,0.0187244385239197,0.6666666666666665,0.75,0.17414075286415714,0.6666666666666666,0.0,0.25,0.24999999999999997,0.3333333333333333,1.0
173,0.04158545420552011,0.5555555555555556,0.5,0.22291325695581016,0.3333333333333333,0.5,0.375,0.33333333333333337,0.3333333333333333,0.0
